-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2013 through 01/01/2021 
Location: Latitude  51.0432   Longitude 13.7383 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 212.42 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
RH2M MERRA2 1/2x1/2 Relative Humidity at 2 Meters (%) 
QV2M MERRA2 1/2x1/2 Specific Humidity at 2 Meters (g/kg) 
PS MERRA2 1/2x1/2 Surface Pressure (kPa) 
PRECTOT MERRA2 1/2x1/2 Precipitation (mm day-1) 
-END HEADER-
LAT,LON,YEAR,MO,DY,PRECTOT,QV2M,RH2M,PS
51.04321,13.73831,2014,12,05,    0.31,    4.20,   98.21,   99.20
51.04321,13.73831,2014,12,06,    0.17,    4.07,   98.63,   99.58
51.04321,13.73831,2014,12,07,    0.22,    3.86,   97.90,   99.41
51.04321,13.73831,2014,12,08,    1.70,    3.65,   95.15,   99.12
51.04321,13.73831,2014,12,09,    0.00,    3.22,   94.80,   99.99
51.04321,13.73831,2014,12,10,    0.95,    3.09,   88.09,   99.40
51.04321,13.73831,2014,12,11,    1.07,    4.06,   94.17,   98.46
51.04321,13.73831,2014,12,12,    1.64,    4.58,   90.99,   97.91
51.04321,13.73831,2014,12,13,    3.16,    4.88,   96.47,   98.38
51.04321,13.73831,2014,12,14,    3.25,    4.20,   96.79,   99.02
51.04321,13.73831,2014,12,15,    0.13,    4.57,   95.31,   98.86
51.04321,13.73831,2014,12,16,    0.59,    4.44,   97.23,   98.62
51.04321,13.73831,2014,12,17,    1.85,    3.98,   93.51,   98.34
51.04321,13.73831,2014,12,18,    4.15,    5.96,   95.03,   98.43
51.04321,13.73831,2014,12,19,    5.16,    6.58,   91.40,   98.45
51.04321,13.73831,2014,12,20,    3.64,    4.35,   89.53,   98.85
51.04321,13.73831,2014,12,21,    2.07,    4.42,   90.49,   99.63
51.04321,13.73831,2014,12,22,    1.20,    5.34,   87.35,   98.88
51.04321,13.73831,2014,12,23,    1.18,    5.99,   89.15,   98.93
51.04321,13.73831,2014,12,24,    2.76,    4.99,   88.27,   98.80
51.04321,13.73831,2014,12,25,    1.88,    4.13,   90.08,   99.14
51.04321,13.73831,2014,12,26,    2.56,    3.04,   94.71,   99.86
51.04321,13.73831,2014,12,27,    0.01,    2.27,   81.17,   98.64
51.04321,13.73831,2014,12,28,    0.15,    1.84,   80.29,   99.37
51.04321,13.73831,2014,12,29,    5.85,    2.45,   91.13,  100.04
51.04321,13.73831,2014,12,30,    1.69,    2.66,   91.00,  100.46
51.04321,13.73831,2014,12,31,    2.36,    3.67,   97.28,  100.47
51.04321,13.73831,2015,01,01,    0.36,    3.92,   96.17,  100.64
51.04321,13.73831,2015,01,02,    1.80,    3.84,   90.05,   99.65
51.04321,13.73831,2015,01,03,    0.97,    3.65,   91.40,   99.39
51.04321,13.73831,2015,01,04,    1.58,    3.90,   96.48,   99.56
51.04321,13.73831,2015,01,05,    6.71,    3.79,   96.19,  100.10
51.04321,13.73831,2015,01,06,    0.38,    3.26,   92.41,  100.03
51.04321,13.73831,2015,01,07,    1.38,    3.35,   95.09,   99.95
51.04321,13.73831,2015,01,08,    7.93,    3.91,   93.17,   99.61
51.04321,13.73831,2015,01,09,    4.79,    4.67,   91.64,   98.92
51.04321,13.73831,2015,01,10,   10.97,    6.16,   89.92,   97.91
51.04321,13.73831,2015,01,11,    2.50,    3.67,   84.38,   98.39
51.04321,13.73831,2015,01,12,    2.98,    4.40,   89.02,   98.96
51.04321,13.73831,2015,01,13,    0.05,    4.56,   75.27,   98.50
51.04321,13.73831,2015,01,14,    2.19,    4.66,   86.83,   98.43
51.04321,13.73831,2015,01,15,    0.24,    3.85,   88.70,   98.47
51.04321,13.73831,2015,01,16,    0.42,    4.22,   89.38,   98.21
51.04321,13.73831,2015,01,17,    2.95,    4.06,   94.03,   98.62
51.04321,13.73831,2015,01,18,    0.02,    3.45,   92.94,   99.13
51.04321,13.73831,2015,01,19,    0.03,    3.51,   94.24,   98.80
51.04321,13.73831,2015,01,20,    1.93,    3.43,   95.09,   98.56
51.04321,13.73831,2015,01,21,    0.26,    3.06,   89.93,   98.94
51.04321,13.73831,2015,01,22,    1.68,    3.56,   96.05,   99.00
51.04321,13.73831,2015,01,23,    2.74,    3.15,   94.86,   99.56
51.04321,13.73831,2015,01,24,    0.10,    2.84,   91.45,   99.41
51.04321,13.73831,2015,01,25,    1.19,    3.41,   96.87,   99.74
51.04321,13.73831,2015,01,26,    3.91,    3.50,   93.34,   99.44
51.04321,13.73831,2015,01,27,    7.91,    3.85,   97.09,   98.77
51.04321,13.73831,2015,01,28,    1.68,    3.68,   91.86,   98.36
51.04321,13.73831,2015,01,29,    0.52,    3.41,   87.76,   96.50
51.04321,13.73831,2015,01,30,    1.91,    3.39,   91.52,   94.88
51.04321,13.73831,2015,01,31,    1.27,    3.17,   91.65,   95.51
51.04321,13.73831,2015,02,01,    0.04,    2.69,   90.18,   96.43
51.04321,13.73831,2015,02,02,    0.44,    3.09,   92.60,   97.06
51.04321,13.73831,2015,02,03,    1.23,    3.25,   91.13,   97.58
51.04321,13.73831,2015,02,04,    0.75,    2.66,   92.88,   98.54
51.04321,13.73831,2015,02,05,    0.30,    2.51,   92.06,   99.58
51.04321,13.73831,2015,02,06,    0.08,    2.26,   90.31,  100.17
51.04321,13.73831,2015,02,07,    0.67,    2.59,   92.08,   99.95
51.04321,13.73831,2015,02,08,    0.70,    2.88,   83.28,   99.28
51.04321,13.73831,2015,02,09,    2.87,    3.79,   97.74,   99.40
51.04321,13.73831,2015,02,10,    0.64,    4.17,   98.23,  100.03
51.04321,13.73831,2015,02,11,    0.29,    3.83,   93.94,  100.15
51.04321,13.73831,2015,02,12,    0.01,    3.10,   90.49,   99.78
51.04321,13.73831,2015,02,13,    0.01,    2.95,   87.25,   99.39
51.04321,13.73831,2015,02,14,    0.03,    3.00,   88.60,   98.87
51.04321,13.73831,2015,02,15,    0.06,    3.73,   93.22,   99.10
51.04321,13.73831,2015,02,16,    0.01,    3.39,   86.14,   99.64
51.04321,13.73831,2015,02,17,    0.05,    3.51,   90.69,  100.41
51.04321,13.73831,2015,02,18,    0.21,    3.64,   91.82,  101.20
51.04321,13.73831,2015,02,19,    0.00,    3.27,   87.34,  100.30
51.04321,13.73831,2015,02,20,    0.00,    3.55,   85.96,   99.00
51.04321,13.73831,2015,02,21,    0.39,    3.88,   82.96,   97.58
51.04321,13.73831,2015,02,22,    0.36,    3.66,   91.76,   98.26
51.04321,13.73831,2015,02,23,    1.86,    3.75,   89.25,   97.60
51.04321,13.73831,2015,02,24,    0.04,    3.85,   85.74,   98.09
51.04321,13.73831,2015,02,25,    0.06,    3.88,   89.97,   99.16
51.04321,13.73831,2015,02,26,    0.00,    3.51,   81.92,   99.42
51.04321,13.73831,2015,02,27,    0.00,    3.66,   82.05,   98.75
51.04321,13.73831,2015,02,28,    0.27,    3.52,   83.33,   99.26
51.04321,13.73831,2015,03,01,    2.04,    4.08,   91.63,   98.20
51.04321,13.73831,2015,03,02,    3.02,    4.12,   80.45,   97.68
51.04321,13.73831,2015,03,03,    1.25,    3.64,   76.32,   98.96
51.04321,13.73831,2015,03,04,    0.81,    3.58,   79.59,   99.46
51.04321,13.73831,2015,03,05,    1.43,    3.84,   86.49,  100.40
51.04321,13.73831,2015,03,06,    0.35,    4.01,   88.62,  100.82
51.04321,13.73831,2015,03,07,    0.00,    4.02,   82.47,  100.65
51.04321,13.73831,2015,03,08,    0.00,    4.50,   76.45,  100.09
51.04321,13.73831,2015,03,09,    0.00,    4.99,   84.58,  100.00
51.04321,13.73831,2015,03,10,    1.06,    4.99,   85.05,   99.94
51.04321,13.73831,2015,03,11,    1.50,    4.14,   89.94,  100.08
51.04321,13.73831,2015,03,12,    1.00,    4.06,   90.91,  100.37
51.04321,13.73831,2015,03,13,    0.79,    3.97,   88.28,  100.02
51.04321,13.73831,2015,03,14,    3.36,    4.31,   93.14,   99.99
51.04321,13.73831,2015,03,15,    0.81,    4.39,   85.63,  100.29
51.04321,13.73831,2015,03,16,    0.01,    4.89,   79.88,  100.36
51.04321,13.73831,2015,03,17,    0.00,    5.13,   76.28,  100.30
51.04321,13.73831,2015,03,18,    0.00,    4.41,   75.11,  100.11
51.04321,13.73831,2015,03,19,    0.00,    3.56,   68.32,  100.05
51.04321,13.73831,2015,03,20,    0.00,    3.32,   61.03,   99.74
51.04321,13.73831,2015,03,21,    0.19,    3.92,   78.77,   98.98
51.04321,13.73831,2015,03,22,    0.36,    2.91,   71.35,   99.83
51.04321,13.73831,2015,03,23,    0.00,    3.57,   71.82,   99.18
51.04321,13.73831,2015,03,24,    0.00,    4.51,   78.15,   98.38
51.04321,13.73831,2015,03,25,    0.00,    5.62,   77.99,   98.21
51.04321,13.73831,2015,03,26,    2.21,    5.83,   92.89,   98.07
51.04321,13.73831,2015,03,27,    2.14,    4.74,   80.56,   98.73
51.04321,13.73831,2015,03,28,    0.55,    4.43,   76.92,   99.23
51.04321,13.73831,2015,03,29,    7.14,    6.11,   85.91,   97.60
51.04321,13.73831,2015,03,30,    2.98,    4.43,   77.77,   97.15
51.04321,13.73831,2015,03,31,   10.44,    4.68,   82.41,   96.95
51.04321,13.73831,2015,04,01,    2.58,    3.88,   81.65,   98.11
51.04321,13.73831,2015,04,02,    8.72,    3.90,   89.92,   98.25
51.04321,13.73831,2015,04,03,    0.78,    3.71,   79.81,   99.14
51.04321,13.73831,2015,04,04,    0.16,    3.46,   77.18,   99.00
51.04321,13.73831,2015,04,05,    0.11,    3.41,   76.50,   99.54
51.04321,13.73831,2015,04,06,    1.17,    3.41,   77.76,  100.04
51.04321,13.73831,2015,04,07,    0.05,    3.98,   73.90,  100.64
51.04321,13.73831,2015,04,08,    0.63,    5.33,   90.88,  100.47
51.04321,13.73831,2015,04,09,    0.05,    5.76,   79.32,  100.34
51.04321,13.73831,2015,04,10,    0.00,    6.12,   73.53,   99.70
51.04321,13.73831,2015,04,11,    0.13,    6.64,   74.36,   99.37
51.04321,13.73831,2015,04,12,    0.27,    4.88,   66.27,  100.17
51.04321,13.73831,2015,04,13,    0.06,    4.70,   70.37,  100.00
51.04321,13.73831,2015,04,14,    0.00,    4.82,   72.16,   99.97
51.04321,13.73831,2015,04,15,    0.01,    6.89,   72.04,   99.08
51.04321,13.73831,2015,04,16,    0.02,    5.64,   74.05,   98.84
51.04321,13.73831,2015,04,17,    0.14,    4.41,   72.89,   98.95
51.04321,13.73831,2015,04,18,    0.31,    4.08,   72.77,   99.71
51.04321,13.73831,2015,04,19,    0.00,    4.22,   65.79,   99.69
51.04321,13.73831,2015,04,20,    0.00,    5.00,   67.27,   99.81
51.04321,13.73831,2015,04,21,    0.00,    4.91,   61.83,   99.95
51.04321,13.73831,2015,04,22,    0.16,    4.75,   74.01,   99.86
51.04321,13.73831,2015,04,23,    0.01,    5.06,   69.44,   99.32
51.04321,13.73831,2015,04,24,    0.00,    5.79,   66.73,   98.86
51.04321,13.73831,2015,04,25,    0.52,    6.35,   65.55,   98.46
51.04321,13.73831,2015,04,26,    0.76,    7.70,   76.06,   98.28
51.04321,13.73831,2015,04,27,    8.39,    7.91,   82.07,   97.80
51.04321,13.73831,2015,04,28,   15.50,    4.94,   86.67,   98.58
51.04321,13.73831,2015,04,29,    0.01,    4.10,   62.77,   99.44
51.04321,13.73831,2015,04,30,    1.47,    5.29,   70.03,   98.86
51.04321,13.73831,2015,05,01,    3.11,    5.30,   72.37,   98.29
51.04321,13.73831,2015,05,02,    0.01,    4.65,   66.13,   98.65
51.04321,13.73831,2015,05,03,    3.08,    6.47,   72.81,   98.44
51.04321,13.73831,2015,05,04,    0.44,    8.65,   74.11,   98.44
51.04321,13.73831,2015,05,05,    1.18,   10.54,   79.47,   98.18
51.04321,13.73831,2015,05,06,    1.40,    7.39,   69.86,   98.80
51.04321,13.73831,2015,05,07,    0.12,    5.77,   64.91,   99.24
51.04321,13.73831,2015,05,08,    0.00,    5.96,   61.73,   99.23
51.04321,13.73831,2015,05,09,    4.95,    7.93,   75.24,   99.13
51.04321,13.73831,2015,05,10,    0.25,    5.85,   66.88,   99.85
51.04321,13.73831,2015,05,11,    0.00,    5.44,   57.52,  100.09
51.04321,13.73831,2015,05,12,    6.40,    7.81,   64.38,   99.24
51.04321,13.73831,2015,05,13,    0.07,    6.02,   63.19,   99.19
51.04321,13.73831,2015,05,14,    0.29,    5.55,   67.23,   98.69
51.04321,13.73831,2015,05,15,    0.00,    5.29,   60.45,   98.97
51.04321,13.73831,2015,05,16,    0.35,    5.66,   63.57,   99.47
51.04321,13.73831,2015,05,17,    0.10,    5.25,   64.37,   99.69
51.04321,13.73831,2015,05,18,    0.00,    6.31,   60.46,   98.71
51.04321,13.73831,2015,05,19,    0.51,    6.98,   64.27,   98.18
51.04321,13.73831,2015,05,20,    0.96,    5.96,   68.49,   98.77
51.04321,13.73831,2015,05,21,    0.23,    5.38,   65.31,   99.64
51.04321,13.73831,2015,05,22,    0.00,    5.03,   53.68,   99.88
51.04321,13.73831,2015,05,23,    0.05,    6.33,   58.00,   99.32
51.04321,13.73831,2015,05,24,    0.16,    5.58,   52.24,   99.31
51.04321,13.73831,2015,05,25,    1.11,    7.29,   67.29,   98.77
51.04321,13.73831,2015,05,26,    1.41,    6.00,   64.89,   98.97
51.04321,13.73831,2015,05,27,    0.32,    5.24,   63.77,   99.44
51.04321,13.73831,2015,05,28,    0.32,    5.50,   55.64,   99.03
51.04321,13.73831,2015,05,29,    0.87,    7.35,   66.60,   98.63
51.04321,13.73831,2015,05,30,    1.46,    6.24,   67.37,   98.73
51.04321,13.73831,2015,05,31,    0.00,    5.60,   54.10,   99.08
51.04321,13.73831,2015,06,01,    5.09,    8.40,   77.28,   99.02
51.04321,13.73831,2015,06,02,    0.04,    7.76,   60.17,   99.06
51.04321,13.73831,2015,06,03,    0.01,    8.14,   55.55,   99.44
51.04321,13.73831,2015,06,04,    0.00,    6.24,   52.86,  100.23
51.04321,13.73831,2015,06,05,    0.00,    6.26,   42.10,   99.82
51.04321,13.73831,2015,06,06,    1.35,    9.32,   49.96,   99.55
51.04321,13.73831,2015,06,07,    0.75,    8.08,   61.30,  100.13
51.04321,13.73831,2015,06,08,   13.95,    7.33,   66.77,   99.96
51.04321,13.73831,2015,06,09,    9.28,    7.11,   80.78,  100.03
51.04321,13.73831,2015,06,10,    0.01,    6.48,   60.31,  100.02
51.04321,13.73831,2015,06,11,    0.06,    6.53,   52.44,   99.61
51.04321,13.73831,2015,06,12,    2.13,    9.66,   63.30,   98.84
51.04321,13.73831,2015,06,13,    4.71,   12.21,   71.36,   98.45
51.04321,13.73831,2015,06,14,    0.18,    9.75,   64.46,   98.50
51.04321,13.73831,2015,06,15,    0.74,    6.91,   61.04,   99.03
51.04321,13.73831,2015,06,16,    0.00,    5.22,   54.13,   99.58
51.04321,13.73831,2015,06,17,    0.00,    5.12,   49.00,   99.63
51.04321,13.73831,2015,06,18,    5.01,    8.05,   74.15,   98.82
51.04321,13.73831,2015,06,19,    1.71,    6.36,   68.48,   98.91
51.04321,13.73831,2015,06,20,    4.93,    6.99,   78.47,   99.07
51.04321,13.73831,2015,06,21,    1.16,    6.82,   68.19,   99.10
51.04321,13.73831,2015,06,22,    6.73,    7.71,   76.42,   98.46
51.04321,13.73831,2015,06,23,    8.16,    6.65,   74.18,   98.32
51.04321,13.73831,2015,06,24,    0.94,    6.54,   71.98,   99.44
51.04321,13.73831,2015,06,25,    0.01,    6.78,   57.89,   99.73
51.04321,13.73831,2015,06,26,    0.13,    7.98,   58.60,   99.40
51.04321,13.73831,2015,06,27,    2.62,    9.54,   70.66,   99.05
51.04321,13.73831,2015,06,28,    0.26,    7.39,   58.37,   99.49
51.04321,13.73831,2015,06,29,    0.29,    7.73,   51.68,   99.54
51.04321,13.73831,2015,06,30,    0.00,    8.36,   53.67,   99.61
51.04321,13.73831,2015,07,01,    0.00,    7.85,   48.20,   99.76
51.04321,13.73831,2015,07,02,    0.00,    7.91,   43.25,   99.88
51.04321,13.73831,2015,07,03,    0.01,    9.57,   44.53,   99.89
51.04321,13.73831,2015,07,04,    0.03,   10.58,   41.39,   99.56
51.04321,13.73831,2015,07,05,    0.60,   11.90,   45.46,   99.11
51.04321,13.73831,2015,07,06,    7.39,    9.81,   56.99,   99.33
51.04321,13.73831,2015,07,07,    0.11,    9.16,   44.47,   98.74
51.04321,13.73831,2015,07,08,    5.83,    9.01,   59.61,   98.34
51.04321,13.73831,2015,07,09,    3.24,    6.69,   59.07,   98.95
51.04321,13.73831,2015,07,10,    0.01,    5.29,   50.93,   99.56
51.04321,13.73831,2015,07,11,    0.00,    6.38,   51.34,   99.27
51.04321,13.73831,2015,07,12,    3.43,    8.23,   57.33,   99.06
51.04321,13.73831,2015,07,13,    3.10,    9.48,   76.78,   99.02
51.04321,13.73831,2015,07,14,    2.49,   10.41,   75.99,   98.91
51.04321,13.73831,2015,07,15,    1.73,    8.83,   62.05,   99.34
51.04321,13.73831,2015,07,16,    1.05,    9.69,   61.32,   99.31
51.04321,13.73831,2015,07,17,    0.01,    9.65,   45.78,   99.03
51.04321,13.73831,2015,07,18,    0.92,   10.92,   54.02,   98.97
51.04321,13.73831,2015,07,19,    2.50,   11.33,   61.70,   98.56
51.04321,13.73831,2015,07,20,    0.76,    9.39,   59.09,   98.87
51.04321,13.73831,2015,07,21,    1.62,   11.74,   59.51,   98.88
51.04321,13.73831,2015,07,22,    0.92,   11.53,   51.79,   98.82
51.04321,13.73831,2015,07,23,    9.73,   10.26,   63.92,   98.96
51.04321,13.73831,2015,07,24,    0.04,    9.66,   56.09,   98.81
51.04321,13.73831,2015,07,25,    4.53,    9.71,   57.38,   98.03
51.04321,13.73831,2015,07,26,    0.06,    5.74,   47.31,   98.70
51.04321,13.73831,2015,07,27,    3.41,    7.81,   60.78,   97.93
51.04321,13.73831,2015,07,28,    1.00,    7.08,   54.60,   98.10
51.04321,13.73831,2015,07,29,    0.84,    6.01,   49.34,   98.32
51.04321,13.73831,2015,07,30,    0.01,    5.78,   50.27,   98.75
51.04321,13.73831,2015,07,31,    0.00,    5.79,   52.21,   99.33
51.04321,13.73831,2015,08,01,    0.00,    6.10,   43.06,   99.11
51.04321,13.73831,2015,08,02,    0.01,    8.07,   44.63,   99.29
51.04321,13.73831,2015,08,03,    0.00,    8.93,   46.48,   99.32
51.04321,13.73831,2015,08,04,    0.35,   10.21,   45.88,   98.88
51.04321,13.73831,2015,08,05,    0.43,    9.42,   56.60,   99.36
51.04321,13.73831,2015,08,06,    0.00,    9.52,   42.44,   99.14
51.04321,13.73831,2015,08,07,    0.00,    9.55,   36.44,   99.13
51.04321,13.73831,2015,08,08,    0.01,   10.22,   40.61,   99.16
51.04321,13.73831,2015,08,09,    0.03,   10.79,   55.81,   99.41
51.04321,13.73831,2015,08,10,    0.03,   10.70,   45.55,   98.98
51.04321,13.73831,2015,08,11,    0.09,    9.84,   41.33,   98.97
51.04321,13.73831,2015,08,12,    0.16,   11.74,   58.40,   99.44
51.04321,13.73831,2015,08,13,    0.26,   11.95,   61.26,   99.30
51.04321,13.73831,2015,08,14,    0.02,   10.00,   42.83,   98.41
51.04321,13.73831,2015,08,15,    2.08,   11.66,   61.69,   98.28
51.04321,13.73831,2015,08,16,   10.63,   12.96,   81.35,   98.41
51.04321,13.73831,2015,08,17,   12.36,   12.11,   76.19,   98.36
51.04321,13.73831,2015,08,18,   38.62,   10.61,   89.26,   98.84
51.04321,13.73831,2015,08,19,    8.39,    9.77,   81.72,   99.37
51.04321,13.73831,2015,08,20,    0.05,    7.36,   58.88,   99.82
51.04321,13.73831,2015,08,21,    0.00,    6.56,   47.91,   99.93
51.04321,13.73831,2015,08,22,    0.00,    6.77,   49.91,   99.60
51.04321,13.73831,2015,08,23,    0.13,    7.46,   55.65,   98.87
51.04321,13.73831,2015,08,24,    6.80,   10.65,   70.74,   98.32
51.04321,13.73831,2015,08,25,    3.81,    8.69,   68.86,   98.96
51.04321,13.73831,2015,08,26,    0.00,    7.41,   53.10,   99.26
51.04321,13.73831,2015,08,27,    0.00,    8.19,   50.39,   98.74
51.04321,13.73831,2015,08,28,    1.57,   10.40,   76.00,   99.20
51.04321,13.73831,2015,08,29,    0.01,   10.17,   68.21,   99.82
51.04321,13.73831,2015,08,30,    0.01,   11.69,   58.04,   99.37
51.04321,13.73831,2015,08,31,    0.01,   11.67,   51.04,   98.78
51.04321,13.73831,2015,09,01,    8.87,   11.07,   58.58,   98.38
51.04321,13.73831,2015,09,02,    2.06,    7.68,   64.21,   99.08
51.04321,13.73831,2015,09,03,    5.49,    8.64,   75.67,   98.90
51.04321,13.73831,2015,09,04,    0.33,    6.99,   66.09,   98.86
51.04321,13.73831,2015,09,05,    1.49,    6.62,   67.06,   98.67
51.04321,13.73831,2015,09,06,    5.55,    7.14,   83.58,   98.91
51.04321,13.73831,2015,09,07,    1.45,    6.38,   73.88,   99.52
51.04321,13.73831,2015,09,08,    0.10,    6.01,   63.44,   99.73
51.04321,13.73831,2015,09,09,    0.37,    6.51,   70.39,   99.84
51.04321,13.73831,2015,09,10,    1.14,    6.55,   73.89,   99.83
51.04321,13.73831,2015,09,11,    0.78,    7.36,   76.27,   99.50
51.04321,13.73831,2015,09,12,    0.02,    7.21,   63.07,   99.26
51.04321,13.73831,2015,09,13,    0.00,    8.02,   59.16,   98.75
51.04321,13.73831,2015,09,14,    2.62,    8.96,   71.85,   98.08
51.04321,13.73831,2015,09,15,    0.34,    7.61,   67.52,   98.49
51.04321,13.73831,2015,09,16,    0.10,    8.33,   63.20,   97.93
51.04321,13.73831,2015,09,17,    3.57,    9.44,   62.22,   97.79
51.04321,13.73831,2015,09,18,    0.20,    7.44,   69.40,   99.12
51.04321,13.73831,2015,09,19,    0.36,    7.24,   66.26,   99.50
51.04321,13.73831,2015,09,20,    2.04,    6.99,   77.64,   99.50
51.04321,13.73831,2015,09,21,    0.39,    6.92,   75.78,   99.11
51.04321,13.73831,2015,09,22,    0.05,    6.34,   63.84,   98.21
51.04321,13.73831,2015,09,23,    1.46,    6.78,   72.54,   98.42
51.04321,13.73831,2015,09,24,    0.00,    6.35,   68.79,   99.32
51.04321,13.73831,2015,09,25,    0.07,    6.88,   72.94,   99.53
51.04321,13.73831,2015,09,26,    0.07,    6.16,   69.84,   99.92
51.04321,13.73831,2015,09,27,    0.06,    5.64,   71.61,  100.50
51.04321,13.73831,2015,09,28,    0.00,    5.38,   66.15,  100.92
51.04321,13.73831,2015,09,29,    0.00,    5.35,   68.15,  101.03
51.04321,13.73831,2015,09,30,    0.00,    4.35,   58.98,  100.94
51.04321,13.73831,2015,10,01,    0.00,    4.06,   56.28,  100.64
51.04321,13.73831,2015,10,02,    0.00,    4.46,   55.13,  100.06
51.04321,13.73831,2015,10,03,    0.16,    6.18,   65.57,   99.14
51.04321,13.73831,2015,10,04,    0.07,    7.16,   71.51,   99.06
51.04321,13.73831,2015,10,05,    0.01,    6.87,   69.37,   99.08
51.04321,13.73831,2015,10,06,    0.45,    7.80,   80.95,   98.51
51.04321,13.73831,2015,10,07,    9.89,    8.75,   86.80,   98.68
51.04321,13.73831,2015,10,08,   12.53,    7.63,   94.48,   99.23
51.04321,13.73831,2015,10,09,    1.22,    5.36,   77.59,   99.59
51.04321,13.73831,2015,10,10,    0.00,    3.09,   52.20,   99.58
51.04321,13.73831,2015,10,11,    0.00,    2.51,   53.70,   99.55
51.04321,13.73831,2015,10,12,    0.00,    3.19,   72.82,   99.54
51.04321,13.73831,2015,10,13,    0.03,    3.59,   77.97,   99.33
51.04321,13.73831,2015,10,14,   15.05,    4.46,   95.98,   99.13
51.04321,13.73831,2015,10,15,    7.91,    5.72,   96.36,   98.87
51.04321,13.73831,2015,10,16,    6.54,    5.75,   95.64,   99.04
51.04321,13.73831,2015,10,17,    1.34,    5.38,   90.07,   99.27
51.04321,13.73831,2015,10,18,    0.22,    4.89,   83.15,   99.36
51.04321,13.73831,2015,10,19,    0.10,    4.94,   88.18,   99.45
51.04321,13.73831,2015,10,20,    3.12,    5.85,   97.01,   99.39
51.04321,13.73831,2015,10,21,    0.86,    5.58,   91.92,   99.35
51.04321,13.73831,2015,10,22,    0.84,    5.63,   86.09,   99.00
51.04321,13.73831,2015,10,23,    0.24,    5.95,   85.14,   99.62
51.04321,13.73831,2015,10,24,    0.00,    5.33,   84.78,   99.51
51.04321,13.73831,2015,10,25,    0.20,    6.43,   92.42,   99.72
51.04321,13.73831,2015,10,26,    0.06,    5.59,   82.62,   99.92
51.04321,13.73831,2015,10,27,    0.00,    5.49,   84.02,   99.50
51.04321,13.73831,2015,10,28,    0.03,    5.58,   89.64,   98.96
51.04321,13.73831,2015,10,29,    0.07,    5.76,   91.46,   99.26
51.04321,13.73831,2015,10,30,    0.15,    6.02,   91.74,  100.29
51.04321,13.73831,2015,10,31,    0.01,    5.40,   81.13,  100.59
51.04321,13.73831,2015,11,01,    0.00,    4.61,   73.93,  100.60
51.04321,13.73831,2015,11,02,    0.00,    3.67,   67.46,  100.35
51.04321,13.73831,2015,11,03,    0.00,    3.74,   75.75,   99.72
51.04321,13.73831,2015,11,04,    0.00,    4.90,   82.38,   99.53
51.04321,13.73831,2015,11,05,    0.08,    7.04,   93.11,   99.63
51.04321,13.73831,2015,11,06,    0.03,    6.96,   84.05,   99.67
51.04321,13.73831,2015,11,07,    5.02,    9.22,   94.77,   99.71
51.04321,13.73831,2015,11,08,    0.13,    7.59,   84.02,  100.03
51.04321,13.73831,2015,11,09,    1.85,    7.71,   84.35,   99.39
51.04321,13.73831,2015,11,10,    0.45,    7.49,   79.09,   99.35
51.04321,13.73831,2015,11,11,    3.59,    7.93,   93.31,   99.63
51.04321,13.73831,2015,11,12,    0.03,    6.36,   89.48,   99.91
51.04321,13.73831,2015,11,13,    2.73,    6.30,   86.30,   99.62
51.04321,13.73831,2015,11,14,    1.02,    4.92,   82.59,   99.59
51.04321,13.73831,2015,11,15,   23.20,    6.75,   93.31,   98.35
51.04321,13.73831,2015,11,16,    3.26,    6.87,   86.92,   98.77
51.04321,13.73831,2015,11,17,    4.72,    7.19,   90.06,   98.44
51.04321,13.73831,2015,11,18,    1.48,    6.49,   79.17,   98.42
51.04321,13.73831,2015,11,19,    7.80,    6.57,   84.40,   98.44
51.04321,13.73831,2015,11,20,    3.95,    5.58,   93.78,   97.75
51.04321,13.73831,2015,11,21,    1.80,    4.43,   93.86,   97.02
51.04321,13.73831,2015,11,22,    0.82,    3.52,   91.55,   97.64
51.04321,13.73831,2015,11,23,    1.06,    3.38,   92.54,   99.18
51.04321,13.73831,2015,11,24,    0.02,    3.14,   86.74,   99.48
51.04321,13.73831,2015,11,25,    0.39,    3.52,   90.01,   98.12
51.04321,13.73831,2015,11,26,    0.58,    4.18,   98.53,   98.74
51.04321,13.73831,2015,11,27,    0.11,    3.62,   91.20,   99.25
51.04321,13.73831,2015,11,28,    2.64,    3.46,   93.68,   98.51
51.04321,13.73831,2015,11,29,    6.32,    4.46,   91.82,   98.45
51.04321,13.73831,2015,11,30,   13.17,    5.14,   88.14,   98.56
51.04321,13.73831,2015,12,01,    3.99,    5.18,   91.71,   99.24
51.04321,13.73831,2015,12,02,    1.16,    5.95,   93.19,  100.00
51.04321,13.73831,2015,12,03,    0.00,    4.72,   91.52,  100.34
51.04321,13.73831,2015,12,04,    0.31,    4.59,   92.09,  100.05
51.04321,13.73831,2015,12,05,    0.01,    4.58,   92.09,  100.25
