,Unnamed: 0,index,Date,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,TemperaturePrev,target
12934,12934,287,2017-01-06,11:30 PM,-13.888888888888891,3,85,NW,6,0,30.24,0.0,Fair,-6.111111111111112,-2.7777777777777786
12935,12935,288,2017-01-07,12:00 AM,-15.0,1,85,NW,6,0,30.21,0.0,Fair,-7.222222222222222,-0.5555555555555554
12936,12936,289,2017-01-07,12:30 AM,-13.888888888888891,3,85,NW,5,0,30.21,0.0,Fair,-7.222222222222222,0.0
12937,12937,290,2017-01-07,1:00 AM,-13.888888888888891,1,79,NW,3,0,30.21,0.0,Fair,-7.222222222222222,0.0
12938,12938,291,2017-01-07,1:30 AM,-13.888888888888891,3,85,NW,5,0,30.21,0.0,Fair,-6.111111111111112,0.0
12939,12939,292,2017-01-07,2:00 AM,-15.0,1,85,NW,5,0,30.21,0.0,Fair,-6.111111111111112,1.1111111111111107
12940,12940,293,2017-01-07,2:30 AM,-16.11111111111111,0,85,WNW,5,0,30.19,0.0,Fair,-7.222222222222222,1.1111111111111116
12941,12941,294,2017-01-07,3:00 AM,-15.0,1,85,WNW,5,0,30.19,0.0,Fair,-7.222222222222222,1.1111111111111116
12942,12942,295,2017-01-07,3:30 AM,-15.0,1,85,VAR,1,0,30.19,0.0,Fair,-7.222222222222222,1.1111111111111116
12943,12943,296,2017-01-07,4:00 AM,-16.11111111111111,0,85,VAR,1,0,30.19,0.0,Fair,-7.777777777777778,1.666666666666667
12944,12944,297,2017-01-07,4:30 AM,-16.11111111111111,1,92,WNW,3,0,30.19,0.0,Fair,-8.888888888888891,2.7777777777777786
12945,12945,298,2017-01-07,5:00 AM,-16.11111111111111,0,85,VAR,2,0,30.19,0.0,Fair,-8.888888888888891,2.7777777777777786
12946,12946,299,2017-01-07,5:30 AM,-17.22222222222222,-2,85,SE,6,0,30.19,0.0,Fair,-10.0,3.888888888888889
12947,12947,300,2017-01-07,6:00 AM,-16.11111111111111,0,85,SSW,2,0,30.19,0.0,Fair,-10.0,2.7777777777777777
12948,12948,301,2017-01-07,6:30 AM,-13.888888888888891,3,85,VAR,2,0,30.16,0.0,Fair,-11.111111111111109,3.888888888888888
12969,12969,322,2017-01-07,5:00 PM,-6.111111111111112,7,54,S,7,0,29.98,0.0,Fair,-16.11111111111111,7.222222222222222
12970,12970,323,2017-01-07,5:30 PM,-6.111111111111112,9,58,S,8,0,29.95,0.0,Partly Cloudy,-17.22222222222222,8.333333333333332
12971,12971,324,2017-01-07,6:00 PM,-7.222222222222222,9,63,S,8,0,29.95,0.0,Fair,-16.11111111111111,8.333333333333332
12972,12972,325,2017-01-07,6:30 PM,-7.222222222222222,9,63,S,7,0,29.92,0.0,Partly Cloudy,-13.888888888888891,6.1111111111111125
12973,12973,326,2017-01-07,7:00 PM,-7.222222222222222,9,63,SSE,7,0,29.92,0.0,Partly Cloudy,-13.888888888888891,6.1111111111111125
12974,12974,327,2017-01-07,7:30 PM,-7.222222222222222,9,63,S,7,0,29.92,0.0,Partly Cloudy,-15.0,7.222222222222222
12975,12975,328,2017-01-07,8:00 PM,-7.222222222222222,10,68,S,6,0,29.92,0.0,Mostly Cloudy,-13.888888888888891,6.1111111111111125
12976,12976,329,2017-01-07,8:30 PM,-7.222222222222222,10,68,S,6,0,29.92,0.0,Mostly Cloudy,-12.777777777777779,5.000000000000001
12977,12977,330,2017-01-07,9:00 PM,-7.777777777777778,10,73,SSE,6,0,29.89,0.0,Partly Cloudy,-12.222222222222221,4.444444444444444
12978,12978,331,2017-01-07,9:30 PM,-7.222222222222222,12,74,SSE,6,0,29.89,0.0,Fair,-12.222222222222221,4.444444444444444
12979,12979,332,2017-01-07,10:00 PM,-7.222222222222222,12,74,SE,7,0,29.89,0.0,Light Snow,-11.111111111111109,3.333333333333333
12980,12980,333,2017-01-07,10:30 PM,-7.222222222222222,12,74,SE,8,0,29.89,0.0,Light Snow,-10.0,2.2222222222222223
12981,12981,334,2017-01-07,11:00 PM,-7.222222222222222,12,74,SE,10,0,29.89,0.0,Light Snow,-10.0,2.7777777777777777
12982,12982,335,2017-01-07,11:30 PM,-7.222222222222222,12,74,SSE,9,0,29.87,0.0,Light Snow,-8.888888888888891,1.666666666666667
12983,12983,336,2017-01-08,12:00 AM,-7.222222222222222,12,74,SSE,7,0,29.87,0.0,Light Snow,-7.777777777777778,0.5555555555555554
12984,12984,337,2017-01-08,12:30 AM,-7.222222222222222,12,74,SSE,7,0,29.87,0.0,Light Snow,-7.222222222222222,1.1111111111111116
12985,12985,338,2017-01-08,1:00 AM,-7.222222222222222,12,74,SSE,7,0,29.87,0.0,Light Snow,-7.222222222222222,1.1111111111111116
12986,12986,339,2017-01-08,1:30 AM,-7.222222222222222,14,80,SSE,8,0,29.87,0.0,Light Snow,-6.111111111111112,0.0
12987,12987,340,2017-01-08,2:00 AM,-7.777777777777778,14,86,ESE,10,0,29.87,0.0,Light Snow,-5.0,-1.1111111111111107
12988,12988,341,2017-01-08,2:30 AM,-7.777777777777778,14,86,SE,9,0,29.87,0.0,Snow,-6.111111111111112,0.0
12989,12989,342,2017-01-08,3:00 AM,-7.777777777777778,14,86,SE,9,0,29.87,0.0,Light Snow,-6.111111111111112,-1.1111111111111116
12990,12990,343,2017-01-08,3:30 AM,-7.777777777777778,14,86,SE,12,0,29.87,0.0,Light Snow,-6.111111111111112,-1.1111111111111116
12991,12991,344,2017-01-08,4:00 AM,-7.777777777777778,14,86,ESE,10,0,29.87,0.0,Light Snow,-6.111111111111112,-1.666666666666667
12992,12992,345,2017-01-08,4:30 AM,-8.888888888888891,14,93,SE,12,0,29.87,0.0,Light Snow,-6.111111111111112,-2.7777777777777786
12993,12993,346,2017-01-08,5:00 AM,-8.888888888888891,12,86,SE,13,0,29.87,0.0,Light Snow,-6.111111111111112,-3.888888888888889
12994,12994,347,2017-01-08,5:30 AM,-8.888888888888891,12,86,SE,12,0,29.87,0.0,Light Snow,-6.111111111111112,-5.0
12995,12995,348,2017-01-08,6:00 AM,-7.777777777777778,12,79,SE,12,0,29.87,0.0,Fair,-7.222222222222222,-2.7777777777777777
12996,12996,349,2017-01-08,6:30 AM,-7.777777777777778,10,73,SE,12,0,29.87,0.0,Fair,-7.222222222222222,-3.888888888888888
13017,13017,370,2017-01-08,5:00 PM,-10.0,5,67,ESE,6,0,29.98,0.0,Fair,-8.888888888888891,-1.1111111111111107
13018,13018,371,2017-01-08,5:30 PM,-11.111111111111109,5,73,SE,5,0,29.98,0.0,Fair,-8.888888888888891,0.0
13019,13019,372,2017-01-08,6:00 PM,-10.0,5,67,SE,6,0,29.98,0.0,Fair,-7.777777777777778,-1.1111111111111116
13020,13020,373,2017-01-08,6:30 PM,-11.111111111111109,5,73,SE,6,0,29.98,0.0,Fair,-7.777777777777778,-1.1111111111111116
13021,13021,374,2017-01-08,7:00 PM,-10.0,5,67,SE,5,0,29.98,0.0,Fair,-7.777777777777778,-1.1111111111111116
13022,13022,375,2017-01-08,7:30 PM,-11.111111111111109,3,67,SE,3,0,29.98,0.0,Fair,-7.777777777777778,-1.1111111111111116
13023,13023,376,2017-01-08,8:00 PM,-12.222222222222221,5,79,SE,2,0,29.98,0.0,Fair,-7.777777777777778,0.0
13024,13024,377,2017-01-08,8:30 PM,-12.222222222222221,5,79,CALM,0,0,29.98,0.0,Mist,-7.777777777777778,0.0
13025,13025,378,2017-01-08,9:00 PM,-12.777777777777779,5,85,ESE,2,0,29.98,0.0,Mist,-7.777777777777778,0.5555555555555554
13026,13026,379,2017-01-08,9:30 PM,-12.777777777777779,3,79,SE,3,0,29.98,0.0,Mist,-7.777777777777778,0.5555555555555554
13027,13027,380,2017-01-08,10:00 PM,-12.222222222222221,5,79,VAR,1,0,29.98,0.0,Mist,-7.777777777777778,1.666666666666667
13028,13028,381,2017-01-08,10:30 PM,-12.777777777777779,5,85,ESE,3,0,29.98,0.0,Mist,-7.777777777777778,1.666666666666667
13029,13029,382,2017-01-08,11:00 PM,-12.777777777777779,5,85,SE,3,0,29.98,0.0,Mist,-7.222222222222222,1.1111111111111116
13030,13030,383,2017-01-08,11:30 PM,-12.777777777777779,5,85,VAR,1,0,29.98,0.0,Mist,-7.222222222222222,1.1111111111111116
13031,13031,384,2017-01-09,12:00 AM,-13.888888888888891,3,85,ESE,1,0,29.98,0.0,Mist,-7.222222222222222,1.1111111111111116
13032,13032,385,2017-01-09,12:30 AM,-12.777777777777779,3,79,SSE,2,0,29.98,0.0,Mist,-6.111111111111112,0.0
13033,13033,386,2017-01-09,1:00 AM,-12.777777777777779,3,79,ESE,3,0,29.98,0.0,Mist,-6.111111111111112,1.1111111111111107
13034,13034,387,2017-01-09,1:30 AM,-12.777777777777779,5,85,VAR,1,0,29.98,0.0,Mist,-6.111111111111112,1.1111111111111107
13035,13035,388,2017-01-09,2:00 AM,-12.777777777777779,5,85,VAR,1,0,29.98,0.0,Mist,-6.111111111111112,1.1111111111111107
13036,13036,389,2017-01-09,2:30 AM,-12.777777777777779,5,85,NW,2,0,29.98,0.0,Mist,-6.111111111111112,2.222222222222222
13037,13037,390,2017-01-09,3:00 AM,-12.222222222222221,7,85,NNE,1,0,29.95,0.0,Mist,-7.222222222222222,2.2222222222222223
13038,13038,391,2017-01-09,3:30 AM,-11.111111111111109,7,79,VAR,1,0,29.95,0.0,Mist,-7.222222222222222,3.333333333333333
13039,13039,392,2017-01-09,4:00 AM,-11.111111111111109,7,79,ESE,2,0,29.95,0.0,Mist,-7.777777777777778,3.888888888888889
13040,13040,393,2017-01-09,4:30 AM,-10.0,9,79,CALM,0,0,29.95,0.0,Mist,-8.888888888888891,3.888888888888889
13041,13041,394,2017-01-09,5:00 AM,-10.0,9,79,VAR,1,0,29.95,0.0,Mist,-10.0,5.0
13042,13042,395,2017-01-09,5:30 AM,-8.888888888888891,10,79,SE,5,0,29.95,0.0,Mist,-11.111111111111109,6.111111111111112
13043,13043,396,2017-01-09,6:00 AM,-8.888888888888891,10,79,SSW,1,0,29.92,0.0,Mist,-10.0,5.0
13044,13044,397,2017-01-09,6:30 AM,-8.888888888888891,10,79,SSE,3,0,29.92,0.0,Mist,-11.111111111111109,6.111111111111112
13065,13065,418,2017-01-09,5:00 PM,-5.0,21,93,ESE,3,0,29.87,0.0,Light Snow Grains,-10.0,1.1111111111111107
13066,13066,419,2017-01-09,5:30 PM,-5.0,21,93,SE,5,0,29.87,0.0,Light Snow Grains,-8.888888888888891,1.1111111111111116
13067,13067,420,2017-01-09,6:00 PM,-5.0,21,93,ESE,6,0,29.84,0.0,Light Snow,-8.888888888888891,1.1111111111111116
13068,13068,421,2017-01-09,6:30 PM,-5.0,21,93,SE,3,0,29.84,0.0,Light Snow,-8.888888888888891,0.0
13069,13069,422,2017-01-09,7:00 PM,-5.0,21,93,SE,6,0,29.84,0.0,Light Snow,-8.888888888888891,-1.1111111111111107
13070,13070,423,2017-01-09,7:30 PM,-3.888888888888889,23,93,SE,6,0,29.84,0.0,Light Snow,-8.888888888888891,-1.1111111111111107
13071,13071,424,2017-01-09,8:00 PM,-3.888888888888889,23,93,SSE,5,0,29.84,0.0,Light Snow,-7.777777777777778,-2.2222222222222223
13072,13072,425,2017-01-09,8:30 PM,-3.888888888888889,23,93,SSE,8,0,29.81,0.0,Cloudy,-7.777777777777778,-2.2222222222222223
13073,13073,426,2017-01-09,9:00 PM,-3.888888888888889,23,93,S,5,0,29.81,0.0,Cloudy,-7.222222222222222,-1.666666666666667
13074,13074,427,2017-01-09,9:30 PM,-3.888888888888889,21,86,SSE,7,0,29.81,0.0,Cloudy,-7.222222222222222,-1.666666666666667
13075,13075,428,2017-01-09,10:00 PM,-3.888888888888889,21,86,SSE,6,0,29.81,0.0,Cloudy,-6.111111111111112,-1.666666666666667
13076,13076,429,2017-01-09,10:30 PM,-3.888888888888889,21,86,SSE,9,0,29.78,0.0,Cloudy,-6.111111111111112,-1.1111111111111116
13077,13077,430,2017-01-09,11:00 PM,-3.888888888888889,21,86,SSE,7,0,29.78,0.0,Cloudy,-6.111111111111112,0.0
13078,13078,431,2017-01-09,11:30 PM,-2.7777777777777777,23,86,SSE,10,0,29.78,0.0,Cloudy,-6.111111111111112,1.1111111111111107
13079,13079,432,2017-01-10,12:00 AM,-3.888888888888889,21,86,SSE,6,0,29.75,0.0,Cloudy,-6.111111111111112,1.1111111111111107
13080,13080,433,2017-01-10,12:30 AM,-3.888888888888889,21,86,SSE,7,0,29.72,0.0,Cloudy,-6.111111111111112,1.1111111111111107
13081,13081,434,2017-01-10,1:00 AM,-3.888888888888889,21,86,SSE,10,0,29.72,0.0,Mostly Cloudy,-5.0,1.1111111111111112
13082,13082,435,2017-01-10,1:30 AM,-3.888888888888889,21,86,SSE,10,0,29.72,0.0,Mostly Cloudy,-5.0,1.1111111111111112
13083,13083,436,2017-01-10,2:00 AM,-3.888888888888889,19,80,SSE,12,0,29.72,0.0,Mostly Cloudy,-5.0,1.1111111111111112
13084,13084,437,2017-01-10,2:30 AM,-5.0,19,86,SE,14,0,29.72,0.0,Mostly Cloudy,-3.888888888888889,0.0
13085,13085,438,2017-01-10,3:00 AM,-5.0,18,80,SE,12,0,29.72,0.0,Cloudy,-5.0,1.1111111111111112
13086,13086,439,2017-01-10,3:30 AM,-7.222222222222222,16,86,SE,9,0,29.69,0.0,Partly Cloudy,-3.888888888888889,0.0
13087,13087,440,2017-01-10,4:00 AM,-7.777777777777778,14,86,SE,9,0,29.69,0.0,Fair,-3.888888888888889,-1.1111111111111112
13088,13088,441,2017-01-10,4:30 AM,-8.888888888888891,14,93,SE,12,0,29.69,0.0,Fair,-5.0,-1.1111111111111107
13089,13089,442,2017-01-10,5:00 AM,-8.888888888888891,12,86,SE,8,0,29.66,0.0,Mist,-5.0,-1.1111111111111107
13090,13090,443,2017-01-10,5:30 AM,-7.777777777777778,14,86,SE,12,0,29.66,0.0,Mist,-5.0,-2.7777777777777777
13091,13091,444,2017-01-10,6:00 AM,-7.777777777777778,12,79,SE,16,0,29.66,0.0,Mostly Cloudy,-5.0,-2.7777777777777777
13092,13092,445,2017-01-10,6:30 AM,-8.888888888888891,10,79,SE,17,0,29.66,0.0,Mist,-5.0,-2.2222222222222223
13113,13113,466,2017-01-10,5:00 PM,-6.111111111111112,12,68,SE,10,0,29.6,0.0,Fair,-8.888888888888891,-1.1111111111111107
13114,13114,467,2017-01-10,5:30 PM,-7.777777777777778,12,79,SE,10,0,29.6,0.0,Fair,-7.777777777777778,-4.444444444444444
13115,13115,468,2017-01-10,6:00 PM,-7.777777777777778,12,79,SE,12,0,29.6,0.0,Fair,-7.777777777777778,-3.333333333333333
13116,13116,469,2017-01-10,6:30 PM,-7.222222222222222,12,74,S,7,0,29.63,0.0,Fair,-8.888888888888891,-2.222222222222221
13117,13117,470,2017-01-10,7:00 PM,-7.222222222222222,10,68,S,7,0,29.63,0.0,Fair,-10.0,0.0
13118,13118,471,2017-01-10,7:30 PM,-7.222222222222222,10,68,S,8,0,29.63,0.0,Fair,-10.0,-1.1111111111111107
13119,13119,472,2017-01-10,8:00 PM,-7.222222222222222,9,63,S,9,0,29.63,0.0,Fair,-10.0,-1.1111111111111107
13120,13120,473,2017-01-10,8:30 PM,-7.222222222222222,7,58,SSE,8,0,29.63,0.0,Fair,-10.0,0.0
13121,13121,474,2017-01-10,9:00 PM,-7.222222222222222,7,58,SSW,5,0,29.63,0.0,Fair,-8.888888888888891,1.1111111111111116
13122,13122,475,2017-01-10,9:30 PM,-6.111111111111112,5,50,SSW,9,0,29.63,0.0,Fair,-8.888888888888891,1.1111111111111116
13123,13123,476,2017-01-10,10:00 PM,-8.888888888888891,7,68,SSE,9,0,29.63,0.0,Fair,-7.777777777777778,0.0
13124,13124,477,2017-01-10,10:30 PM,-8.888888888888891,7,68,SSE,7,0,29.66,0.0,Fair,-7.222222222222222,-0.5555555555555554
13125,13125,478,2017-01-10,11:00 PM,-11.111111111111109,5,73,SSE,7,0,29.66,0.0,Fair,-6.111111111111112,5.0
13126,13126,479,2017-01-10,11:30 PM,-10.0,5,67,SSE,7,0,29.66,0.0,Fair,-5.0,3.888888888888889
13127,13127,480,2017-01-11,12:00 AM,-7.777777777777778,7,63,S,7,0,29.66,0.0,Fair,-5.0,3.888888888888889
13128,13128,481,2017-01-11,12:30 AM,-7.777777777777778,5,58,S,7,0,29.66,0.0,Fair,-5.0,5.0
13129,13129,482,2017-01-11,1:00 AM,-10.0,5,67,S,9,0,29.66,0.0,Fair,-3.888888888888889,3.888888888888889
13130,13130,483,2017-01-11,1:30 AM,-8.888888888888891,7,68,S,8,0,29.66,0.0,Fair,-3.888888888888889,2.7777777777777777
13131,13131,484,2017-01-11,2:00 AM,-7.777777777777778,7,63,S,9,0,29.66,0.0,Fair,-3.888888888888889,2.7777777777777777
13132,13132,485,2017-01-11,2:30 AM,-8.888888888888891,5,62,S,8,0,29.66,0.0,Fair,-3.888888888888889,2.7777777777777777
13133,13133,486,2017-01-11,3:00 AM,-8.888888888888891,5,62,S,8,0,29.66,0.0,Fair,-3.888888888888889,2.7777777777777777
13134,13134,487,2017-01-11,3:30 AM,-10.0,5,67,S,8,0,29.63,0.0,Fair,-3.888888888888889,2.7777777777777777
13135,13135,488,2017-01-11,4:00 AM,-8.888888888888891,5,62,SSW,5,0,29.63,0.0,Fair,-5.0,2.2222222222222223
13136,13136,489,2017-01-11,4:30 AM,-11.111111111111109,3,67,SSE,3,0,29.63,0.0,Fair,-6.111111111111112,3.333333333333333
13137,13137,490,2017-01-11,5:00 AM,-10.0,5,67,ESE,6,0,29.63,0.0,Fair,-6.111111111111112,2.222222222222222
13138,13138,491,2017-01-11,5:30 AM,-12.222222222222221,3,73,ESE,9,0,29.63,0.0,Fair,-7.777777777777778,3.888888888888889
13139,13139,492,2017-01-11,6:00 AM,-11.111111111111109,5,73,SE,14,0,29.63,0.0,Fair,-7.777777777777778,3.888888888888889
13140,13140,493,2017-01-11,6:30 AM,-11.111111111111109,7,79,SE,12,0,29.63,0.0,Fair,-7.222222222222222,4.4444444444444455
13161,13161,514,2017-01-11,5:00 PM,-3.888888888888889,14,64,S,12,0,29.28,0.0,Fair,-10.0,12.777777777777779
13162,13162,515,2017-01-11,5:30 PM,-3.888888888888889,14,64,S,14,0,29.25,0.0,Fair,-12.222222222222221,15.0
13163,13163,516,2017-01-11,6:00 PM,-3.888888888888889,14,64,S,15,0,29.22,0.0,Fair,-11.111111111111109,13.888888888888891
13164,13164,517,2017-01-11,6:30 PM,-2.7777777777777777,14,59,S,18,0,29.22,0.0,Fair,-11.111111111111109,13.888888888888891
13165,13165,518,2017-01-11,7:00 PM,-2.7777777777777777,16,64,S,17,0,29.2,0.0,Fair,-10.0,12.777777777777779
13166,13166,519,2017-01-11,7:30 PM,-2.7777777777777777,19,74,S,17,0,29.2,0.0,Light Snow,-11.111111111111109,13.888888888888891
13167,13167,520,2017-01-11,8:00 PM,-2.7777777777777777,21,80,S,16,0,29.17,0.0,Snow,-11.111111111111109,13.888888888888891
13168,13168,521,2017-01-11,8:30 PM,-2.7777777777777777,23,86,S,15,0,29.17,0.0,Heavy Snow,-10.0,12.777777777777779
13169,13169,522,2017-01-11,9:00 PM,-2.7777777777777777,25,93,S,12,0,29.14,0.0,Heavy Snow,-7.777777777777778,10.555555555555557
13170,13170,523,2017-01-11,9:30 PM,-2.7777777777777777,27,100,S,8,0,29.14,0.0,Heavy Snow,-7.777777777777778,10.555555555555557
13171,13171,524,2017-01-11,10:00 PM,-2.7777777777777777,25,93,S,6,0,29.14,0.0,Light Snow,-7.777777777777778,10.555555555555557
13172,13172,525,2017-01-11,10:30 PM,-2.7777777777777777,25,93,S,5,0,29.14,0.0,Mostly Cloudy,-7.777777777777778,10.555555555555557
13173,13173,526,2017-01-11,11:00 PM,-1.1111111111111112,25,80,WSW,12,0,29.14,0.0,Light Snow Shower,-1.1111111111111112,3.888888888888889
13174,13174,527,2017-01-11,11:30 PM,-1.1111111111111112,25,80,SW,7,0,29.14,0.0,Mostly Cloudy,-1.1111111111111112,3.888888888888889
13175,13175,528,2017-01-12,12:00 AM,0.0,25,75,WSW,13,0,29.14,0.0,Cloudy,-1.1111111111111112,3.888888888888889
13176,13176,529,2017-01-12,12:30 AM,0.0,27,80,WSW,14,0,29.14,0.0,Mostly Cloudy,0.0,3.888888888888889
13177,13177,530,2017-01-12,1:00 AM,0.0,27,80,WSW,13,0,29.14,0.0,Mostly Cloudy,0.0,3.888888888888889
13178,13178,531,2017-01-12,1:30 AM,0.0,28,87,WSW,13,0,29.14,0.0,Snow Shower,-1.1111111111111112,5.0
13179,13179,532,2017-01-12,2:00 AM,1.1111111111111112,28,81,WSW,10,0,29.14,0.0,Mostly Cloudy,-1.1111111111111112,5.0
13180,13180,533,2017-01-12,2:30 AM,1.1111111111111112,30,87,W,14,0,29.14,0.0,Mostly Cloudy,-1.1111111111111112,5.0
13181,13181,534,2017-01-12,3:00 AM,1.1111111111111112,30,87,W,13,0,29.14,0.0,Light Snow Shower,-1.1111111111111112,5.0
13182,13182,535,2017-01-12,3:30 AM,2.2222222222222223,32,87,W,16,0,29.17,0.0,Wintry Mix,-1.1111111111111112,5.0
13183,13183,536,2017-01-12,4:00 AM,2.2222222222222223,32,87,W,17,0,29.17,0.0,Wintry Mix,-2.7777777777777777,6.666666666666666
13184,13184,537,2017-01-12,4:30 AM,2.7777777777777777,32,81,W,18,0,29.17,0.0,Mostly Cloudy,-2.7777777777777777,5.5555555555555545
13185,13185,538,2017-01-12,5:00 AM,2.7777777777777777,32,81,W,18,0,29.17,0.0,Mostly Cloudy,-3.888888888888889,6.666666666666666
13186,13186,539,2017-01-12,5:30 AM,2.7777777777777777,32,81,W,18,0,29.17,0.0,Mostly Cloudy,-3.888888888888889,6.666666666666666
13187,13187,540,2017-01-12,6:00 AM,2.7777777777777777,32,81,W,18,0,29.2,0.0,Mostly Cloudy,-3.888888888888889,6.666666666666666
13188,13188,541,2017-01-12,6:30 AM,2.7777777777777777,32,81,W,18,0,29.2,0.0,Mostly Cloudy,-2.7777777777777777,5.5555555555555545
13209,13209,562,2017-01-12,5:00 PM,2.7777777777777777,28,70,W,14,0,29.28,0.0,Fair,2.7777777777777777,-1.6666666666666663
13210,13210,563,2017-01-12,5:30 PM,2.7777777777777777,28,70,W,13,0,29.28,0.0,Fair,2.7777777777777777,-1.6666666666666663
13211,13211,564,2017-01-12,6:00 PM,2.7777777777777777,28,70,WSW,8,0,29.28,0.0,Fair,2.7777777777777777,-0.5555555555555554
13212,13212,565,2017-01-12,6:30 PM,2.7777777777777777,28,70,SW,8,0,29.28,0.0,Fair,2.7777777777777777,0.0
13213,13213,566,2017-01-12,7:00 PM,2.2222222222222223,28,75,SW,7,0,29.28,0.0,Fair,2.7777777777777777,0.0
13214,13214,567,2017-01-12,7:30 PM,2.7777777777777777,28,70,SW,8,0,29.25,0.0,Mostly Cloudy,2.7777777777777777,0.0
13215,13215,568,2017-01-12,8:00 PM,2.7777777777777777,28,70,SSW,8,0,29.25,0.0,Fair,2.7777777777777777,0.0
13216,13216,569,2017-01-12,8:30 PM,2.7777777777777777,28,70,SSW,8,0,29.25,0.0,Fair,2.7777777777777777,0.0
13217,13217,570,2017-01-12,9:00 PM,2.7777777777777777,28,70,SSW,7,0,29.25,0.0,Fair,2.7777777777777777,1.1111111111111112
13218,13218,571,2017-01-12,9:30 PM,2.7777777777777777,28,70,SSW,9,0,29.22,0.0,Fair,2.7777777777777777,0.0
13219,13219,572,2017-01-12,10:00 PM,2.7777777777777777,28,70,SSW,8,0,29.22,0.0,Fair,2.7777777777777777,1.1111111111111112
13220,13220,573,2017-01-12,10:30 PM,2.2222222222222223,28,75,SSW,7,0,29.2,0.0,Fair,2.7777777777777777,1.1111111111111112
13221,13221,574,2017-01-12,11:00 PM,2.2222222222222223,28,75,S,8,0,29.17,0.0,Fair,2.7777777777777777,2.2222222222222223
13222,13222,575,2017-01-12,11:30 PM,2.2222222222222223,28,75,S,10,0,29.14,0.0,Fair,2.7777777777777777,3.333333333333333
13223,13223,576,2017-01-13,12:00 AM,2.2222222222222223,28,75,S,9,0,29.14,0.0,Fair,2.7777777777777777,3.333333333333333
13224,13224,577,2017-01-13,12:30 AM,2.2222222222222223,28,75,S,9,0,29.11,0.0,Fair,3.888888888888889,2.222222222222222
13225,13225,578,2017-01-13,1:00 AM,2.2222222222222223,28,75,S,10,0,29.08,0.0,Fair,3.888888888888889,1.1111111111111112
13226,13226,579,2017-01-13,1:30 AM,1.1111111111111112,28,81,SSE,9,0,29.05,0.0,Fair,3.888888888888889,1.1111111111111112
13227,13227,580,2017-01-13,2:00 AM,2.2222222222222223,28,75,SSE,9,0,29.05,0.0,Light Snow,3.888888888888889,1.1111111111111112
13228,13228,581,2017-01-13,2:30 AM,2.2222222222222223,28,75,SE,9,0,29.02,0.0,Light Snow,3.888888888888889,1.1111111111111112
13229,13229,582,2017-01-13,3:00 AM,1.1111111111111112,30,87,ESE,10,0,28.99,0.0,Light Snow,3.888888888888889,1.1111111111111112
13230,13230,583,2017-01-13,3:30 AM,1.1111111111111112,30,87,ESE,12,0,28.96,0.0,Light Snow,3.888888888888889,0.0
13231,13231,584,2017-01-13,4:00 AM,1.1111111111111112,30,87,ESE,12,0,28.93,0.0,Light Snow,3.888888888888889,0.0
13232,13232,585,2017-01-13,4:30 AM,1.1111111111111112,30,87,SE,13,0,28.9,0.0,Light Snow,2.7777777777777777,1.1111111111111112
13233,13233,586,2017-01-13,5:00 AM,1.1111111111111112,30,87,SE,12,0,28.88,0.0,Mostly Cloudy,2.7777777777777777,1.1111111111111112
13234,13234,587,2017-01-13,5:30 AM,1.1111111111111112,30,87,SE,12,0,28.88,0.0,Mostly Cloudy,2.7777777777777777,0.0
13235,13235,588,2017-01-13,6:00 AM,2.2222222222222223,32,87,SSE,13,0,28.85,0.0,Mostly Cloudy,2.7777777777777777,-0.5555555555555554
13236,13236,589,2017-01-13,6:30 AM,2.7777777777777777,30,75,S,17,0,28.82,0.0,Partly Cloudy,2.7777777777777777,-0.5555555555555554
13257,13257,610,2017-01-13,5:00 PM,3.888888888888889,28,65,W,15,0,28.9,0.0,Partly Cloudy,1.1111111111111112,0.0
13258,13258,611,2017-01-13,5:30 PM,2.7777777777777777,28,70,W,13,0,28.9,0.0,Mostly Cloudy,1.1111111111111112,-2.2222222222222223
13259,13259,612,2017-01-13,6:00 PM,2.2222222222222223,30,81,W,17,0,28.9,0.0,Mostly Cloudy,2.2222222222222223,-3.333333333333333
13260,13260,613,2017-01-13,6:30 PM,2.2222222222222223,30,81,WSW,14,0,28.93,0.0,Mostly Cloudy,2.7777777777777777,-5.0
13261,13261,614,2017-01-13,7:00 PM,2.2222222222222223,30,81,W,16,0,28.93,0.0,Mostly Cloudy,2.7777777777777777,-5.0
13262,13262,615,2017-01-13,7:30 PM,1.1111111111111112,32,93,W,16,0,28.96,0.0,Wintry Mix,2.7777777777777777,-5.0
13263,13263,616,2017-01-13,8:00 PM,1.1111111111111112,32,93,W,18,0,28.96,0.0,Light Snow,2.7777777777777777,-3.888888888888889
13264,13264,617,2017-01-13,8:30 PM,1.1111111111111112,32,93,W,16,0,28.96,0.0,Snow,2.7777777777777777,-5.5555555555555545
13265,13265,618,2017-01-13,9:00 PM,1.1111111111111112,32,93,WNW,20,0,28.99,0.0,Wintry Mix,3.888888888888889,-6.111111111111112
13266,13266,619,2017-01-13,9:30 PM,1.1111111111111112,32,93,WNW,20,0,28.99,0.0,Snow,2.7777777777777777,-2.7777777777777777
13267,13267,620,2017-01-13,10:00 PM,1.1111111111111112,32,93,WNW,18,0,29.02,0.0,Light Snow Grains,3.888888888888889,-3.888888888888889
